ind;sst;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
0001palmer_sem1_num1;6.2;50.40964477;54.09238816;30.61146375;23.79923841;86.50185701;56.31668047;54.95619841;123.7910607;138.3694492
0003palmer_sem1_num2;4.5;52.10687853;60.12181436;32.09442592;25.08573243;86.20179386;61.39703306;60.61137704;121.9736075;139.4773988
0005palmer_sem1_num3;5.3;45.94772158;56.56812927;29.85528293;28.42600394;83.87753335;56.4311297;56.04154143;121.0573983;138.74292680000002
0007palmer_sem1_num4;4.4;46.42208144;50.51238829;31.46881778;24.95624831;71.67479445;51.33776395;50.85567437;124.057644;136.24885930000002
0009palmer_sem1_num5;5.5;56.51294954;71.01477237;30.40425377;29.60312709;107.3410639;70.84539428;71.0211333;118.1493697;144.36706919999997
0011palmer_sem1_num6;3.9;58.87329232;72.59650929;32.27199212;29.9862053;106.72366219999999;72.44382736;72.82391985;118.16014229999999;144.81807609999996
0013palmer_sem1_num7;5.2;45.03709768;55.68461753;31.31670428;30.23715415;79.93871685;55.50574186;55.04507712;121.09568359999999;138.05580569999998
0015palmer_sem1_num8;4.3;48.70310938;61.31006292;30.85022839;30.16186457;90.64405428;61.10019886;60.84301009;119.77012859999998;140.403675
0121palmer_sem2_num1;6.2;53.07793276;63.26958929;31.83804301;27.06899338;89.90533675;64.07269742;63.70459888;120.83476;140.5437478
0123palmer_sem2_num2;4.5;51.65679998;64.75843591;29.98681906;28.53172515;94.33847976;65.02392155;64.38067128;119.7041294;141.45521430000005
0125palmer_sem2_num3;5.9;49.6815569;61.36808621;31.13563354;28.58500177;89.97225105;61.57693321;61.24551512;120.4401246;140.1741816
0127palmer_sem2_num4;4.6;47.55392622;62.39700392;30.64790785;30.83282475;93.12025018;62.30229939;61.72741423;119.1637504;140.3994491
0129palmer_sem2_num5;6.0;48.22419311;59.22168249999999;28.72233515;28.58138601;96.19183551;59.42637674;58.90226894;120.46131609999999;140.5290274
0131palmer_sem2_num6;4.1;48.44522547;61.1835988;30.21529162;29.60564622;92.06207228;61.1196988;60.6737516;119.91420120000001;140.2633941
0133palmer_sem2_num7;5.3;55.34097785;68.09500463;33.12449837;28.82847145;92.33373345;68.14777599;68.27553599;119.4592293;141.9813781
0135palmer_sem2_num8;4.2;52.26226835;70.24708284;29.88000445;31.04288846;105.60604040000001;70.14607188;69.60653776;117.25360069999999;143.6640195
0241palmer_sem3_num1;5.4;52.94632664;65.87785809;29.32833298;29.74126234;107.47303670000001;66.3693699;65.92141927;118.8329087;143.5067847
0243palmer_sem3_num2;5.1;42.5199311;53.94570709;29.35002632;30.42179814;81.9226697;53.90768865;53.07366073;121.0078524;137.8336855
0245palmer_sem3_num3;6.0;44.07751306;58.66365699;30.29531878;32.46783421;87.58055376;58.58556801;57.66769666;119.49688290000002;139.1816211
0247palmer_sem3_num4;5.6;49.73340176;63.37059549999999;32.64124881;33.04148894;91.68487928;63.3222844;63.11206781;119.17530179999999;140.7460919
0249palmer_sem3_num5;6.0;49.72612752;54.01072232;33.09399488;24.96892428;74.02341296;56.3360223;54.79831615;123.7248435;137.1836601
0251palmer_sem3_num6;5.0;45.40650322;54.7226529;31.31619744;30.52129107;75.77625988;54.76192352;54.28693357;121.85086240000001;137.5090501
0253palmer_sem3_num7;6.2;45.7771413;49.05554361;33.04095653;26.63189488;66.65539616;50.97227667;49.58669875;124.72145659999998;135.0262958
0255palmer_sem3_num8;4.6;46.0774032;56.74292592;31.28328108;31.80389743;79.82599566;56.76872327;56.29004781;121.0596774;138.41089119999998
0361palmer_sem4_num1;6.0;42.76290143;51.50048464;25.79921855;30.57528881;98.40581436;51.69577713;50.70913731;121.1889551;139.63488080000002
0363palmer_sem4_num2;5.1;39.54882552;48.88576336;26.36089679;31.26700018;89.24367813;48.81302019;47.63680489;121.50118290000002;137.7607885
0365palmer_sem4_num3;6.2;41.27047138;45.54651418;27.86095928;26.95431838;77.27675956;46.70483163;45.11813218;123.9657795;136.01446140000002
0367palmer_sem4_num4;5.2;45.50903536;54.26663025;25.90505915;30.55575616;98.37862801;54.66627149999999;53.65215213;121.21823880000001;140.19531940000002
0369palmer_sem4_num5;5.1;41.80501146;48.53752842;27.00825477;28.63400171;87.87603617;50.19518871;47.83224518;122.71015179999999;137.528504
0371palmer_sem4_num6;7.0;37.37120104;42.79404845;26.44541344;28.95409854;74.72128972;43.1500485;41.54229470000001;123.69624040000001;135.28002780000003
0373palmer_sem4_num7;6.4;40.31008244;46.39076941;27.51347265;28.99045809;80.09866296;46.88594521;45.54727077;123.0762044;136.5544824
0375palmer_sem4_num8;4.6;38.57681567;40.43220145;27.06857263;26.33208418;68.54262146;43.07105635;39.70799633;125.56751270000001;134.1494503
0481palmer_sem5_num1;5.0;41.44975326;45.03447965;26.3036689;31.88036955;86.72768753;48.72146789;44.57604851;124.4313695;136.44737990000002
0483palmer_sem5_num2;6.8;41.14026405;44.51135088;26.56487964;30.56193247;82.21970955;47.37874635;43.99223513;124.42587879999999;136.1240861
0485palmer_sem5_num3;5.0;43.05765984;43.22605149;29.41374659;32.70307893;73.96464638;47.0040638;43.52421273;126.04229270000002;134.7592185
0487palmer_sem5_num4;5.2;38.78805354;40.20825835;27.04171943;54.01864894;74.46540105;44.12134767;39.66424652;125.70497959999999;134.2159243
0489palmer_sem5_num5;5.0;39.21451147;37.95649525;27.54023923;55.99730949;69.20141136;43.37503292;37.92345584;127.1055867;133.10787
0491palmer_sem5_num6;5.2;40.79915737;45.09821946;26.95630728;28.55299057;81.64305397;46.4734909;44.40391077;123.9351608;136.286847
0493palmer_sem5_num7;5.4;38.24681201;38.86116573;27.33507015;49.95068406;69.80346334;42.74579971;38.28711462;126.24627350000002;133.4913148
0495palmer_sem5_num8;5.0;40.70215369;44.28310136;28.68561643;66.399506;74.17104407;47.4783729;43.73885452;124.8732005;134.7479829
0601palmer_sem6_num1;5.9;36.67301813;37.11987298;26.70360534;66.20163949;69.15749986;41.18945743;36.35832836;126.43560459999999;133.01845659999998
0603palmer_sem6_num2;5.9;29.91262001;22.69246036;24.49839313;97.74746948;56.93885863;30.13174121;21.96952676;130.66015729999998;128.2387884
0605palmer_sem6_num3;6.0;38.68477889;38.80531014;25.82985275;37.96761653;78.19259451;42.38508068;38.33221742;126.0862534;134.5341217
0607palmer_sem6_num4;6.0;29.27248781;25.49792458;25.07290129;73.25048457;48.3192376;30.04857615;24.09496533;129.1453987;128.8470045
0609palmer_sem6_num5;6.0;35.24411238;34.35469055;27.23244516;65.20262643;60.18471547;37.98949362;33.51294823;127.3451929;131.6403784
0611palmer_sem6_num6;5.8;40.49762545;41.48870127;27.35806006;44.96055033;76.76656806;45.68927727;41.19781313;125.89100520000001;134.5754442
0613palmer_sem6_num7;6.0;43.2140418;41.67324669;28.66626278;64.30081510000001;76.86600346;47.15022033;42.13046265;127.05465459999999;134.2991804
0615palmer_sem6_num8;6.0;34.4610196;26.99746973;27.85334872;80.15295224;52.4373593;34.514021299999996;26.9098429;130.8933311;128.70201699999998
0721palmer_sem7_num1;5.0;40.34426566;42.05946539;20.79748402;31.30149079;100.39641999999999;45.24580157;41.35366633;124.77925719999999;137.5018006
0723palmer_sem7_num2;5.3;39.3836482;40.97799054;20.70242223;27.85210263;97.76225319;43.55068349;40.21516327;124.82425320000002;137.1767065
0725palmer_sem7_num3;5.0;38.43860453;40.22622978;22.08802137;26.02893219;89.65024636;42.61530388;39.25847836;124.97921529999999;135.9605191
0727palmer_sem7_num4;5.6;31.30436552;29.18711592;21.42798415;34.987957;72.94802123;33.69401161;27.78390265;127.5234172;132.008037
0729palmer_sem7_num5;5.6;36.06208853;29.14929126;21.18392533;37.68243921;82.7109204;36.35176827;29.05298971;129.2353298;132.681183
0731palmer_sem7_num6;5.8;29.12097463;25.75972511;21.46669339;39.46975908;62.69491645;29.51399477;23.99718188;128.4585045;130.39798100000002
0733palmer_sem7_num7;5.0;33.118007;34.037636799999994;21.67877847;34.14816509;75.14908391;35.81134795;32.33607175;125.8686835;133.62658629999999
0735palmer_sem7_num8;5.2;31.96463644;27.05662232;23.54387585;58.56717055;60.71430066;32.42349338;26.24048272;128.9925234;130.4615344
0841tommy_sem1_num1;5.3;52.1573963;57.63941848;37.72900745;29.49144149;68.21421956;58.41078958;58.34276447;123.5837152;136.52517360000002
