ind;sst;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
1081tommy_sem3_num1;6.7;48.58777571;53.75473203;29.3445978;26.20427554;92.33372741;55.45398896;54.19515845;122.9295561;139.1144606
1083tommy_sem3_num2;5.8;54.92264308;70.15084178;29.59942077;30.69186844;112.19674450000001;70.16207247;70.12016755;117.6639854;144.818409
1085tommy_sem3_num3;6.2;50.60319175;55.80593655;30.5048012;27.41848966;95.68254905;57.70927407;56.412337;122.59340230000001;139.9948814
1087tommy_sem3_num4;5.8;51.45128417;57.28590234;30.277696000000002;27.77355821;95.15898924;57.88285912;57.95446885;122.2314504;140.3144
1089tommy_sem3_num5;5.4;61.50113608;61.35839836;32.40911809;20.78069326;103.62201309999999;69.13089223;64.38589447;124.7168966;141.5610604
1091tommy_sem3_num6;6.0;47.56412697;57.24293398;31.24426361;31.62569275;92.1464173;57.31598572;57.23642245;120.7668009;139.7466206
1093tommy_sem3_num7;5.9;55.36980033;65.61666221;30.1069102;28.42505894;102.0178472;65.71823584;66.11198182;120.121378;142.83949199999998
1095tommy_sem3_num8;5.9;48.91190204;59.594164899999996;30.19526345;29.63104843;92.64474958;59.61878307;59.500910499999996;120.5112763;140.3440698
1097tommy_sem3_num9;6.0;54.12785748;68.14756849;33.23371423;32.87138687;100.97608620000001;68.23501681;68.28947393;118.41814120000001;142.8570489
1099tommy_sem3_num10;5.9;53.60842086;67.13107762;29.97663158;32.38130108;114.00274850000001;67.15791617;67.19433867;117.923561;144.6322929
1101tommy_sem3_num11;6.8;56.76589489;50.17265624;31.21739561;21.14234654;93.048198;58.01042946;53.39411645;127.9260863;138.179743
1103tommy_sem3_num12;5.8;53.72885784;70.91190187;30.91493918;32.4463308;110.73839740000001;70.82378037;70.56717225;116.8879429;144.61497350000002
1105tommy_sem3_num13;5.9;55.03665417;57.79186327;35.87445134;26.44722631;79.09792407;60.71623585;59.66190778;124.040001;137.9145419
1107tommy_sem3_num14;9.1;53.59559722;56.01876955;32.14711554;25.29621433;92.10797652;58.19472193;57.43492784;123.7953344;139.5970638
1109tommy_sem3_num15;5.8;54.08025229;61.81342198;33.514199;26.09396501;86.03537766;63.22991137;62.66642229;121.89979879999999;139.7829602
1111tommy_sem3_num16;5.3;49.42089353;50.56886811;32.63622781;24.02856292;74.96919031;52.50497616;51.73194867;125.07523799999998;136.56285559999998
1113tommy_sem3_num17;5.1;50.842299100000005;53.69134754;34.44105704;26.22582943;71.83576042;54.55187101;54.81838541;124.33796219999999;136.78825080000001
1115tommy_sem3_num18;5.8;49.55870521;59.46115018;30.77521791;29.93478392;91.8208161;59.48702786;59.49370427;120.68734040000001;140.3179816
1117tommy_sem3_num19;6.7;45.01233845;47.03715866;32.19482812;25.8131479;61.39838444;47.86566576;47.37713584;125.2953868;134.6214697
1119tommy_sem3_num20;6.0;47.82755528;52.20837182;32.29940193;27.66320768;78.14150687;52.94439358;52.73439258;123.55008319999999;137.3152493
1121tommy_sem3_num21;6.0;56.48708872;66.37347515;33.67041789;29.82500896;99.54231552;66.85616923;67.20291476;120.08098629999999;142.5079342
1123tommy_sem3_num22;6.9;48.08502417;57.12479219;31.23980691;29.87910967;88.71100332;57.25962915;57.14015304;121.26258600000001;139.3602304
1125tommy_sem3_num23;5.9;47.98485998;59.19128169;31.485235100000004;30.49458694;87.36816219;59.19243997;58.95636263;120.46798700000001;139.6291334
1127tommy_sem3_num24;5.8;49.55798561;59.96824541;30.21176694;29.349290999999997;95.85698154;60.15916698;59.9868667;120.4234518;140.8017725
