ind;sst;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
0017palmer_sem1_num9;5.1;51.93859813;57.72966926;31.49373204;24.09874021;86.13102092;59.47363869;58.53810859;122.7192679;139.0731829
0019palmer_sem1_num10;4.3;49.18662886;59.68712632;31.26221963;28.81588156;89.33424055;59.91581705;59.45497494;120.5452637;140.0038162
0021palmer_sem1_num11;4.9;48.80372328;58.7708294;31.51026808;28.82087311;84.68215758;58.72922349;58.66622923;121.03493200000001;139.2840656
0023palmer_sem1_num12;4.2;48.29152272;57.23045965;32.11718197;28.24123171;81.09021298;57.29123547;57.23887562;121.6867854;138.3763849
0025palmer_sem1_num13;4.5;49.27790492;59.98791476;31.95438052;28.84163886;84.79762578;59.82981673;59.80949845;120.7709973;139.4117857
0027palmer_sem1_num14;4.2;55.37032632;66.35450307;33.34437702;26.81673851;89.96918567;66.66391563;66.67079589;120.3916419;141.1683136
0029palmer_sem1_num15;6.0;51.40756773;64.81508398;31.92462901;30.68307033;93.2952691;64.63131854;64.38503693;119.206318;141.3558206
0031palmer_sem1_num16;4.2;57.86577173;67.84979227;32.571853999999995;26.58414367;96.85740674;68.56673269;68.45885729999999;120.27469679999999;142.61471219999999
0137palmer_sem2_num9;5.9;49.93204918;59.13072387;32.34680369;29.16049153;87.33393528;59.16672932;59.33156114;121.14205919999999;139.47572230000003
0139palmer_sem2_num10;4.3;50.06436854;62.23962262;30.60134063;29.67423382;94.37742506;62.24327187;61.88233671;119.9796102;140.82599240000005
0141palmer_sem2_num11;6.1;50.63429657;58.17899066;32.02515546;26.36691294;85.17093626;59.24065402;58.66121293;121.963493;139.1976965
0143palmer_sem2_num12;4.6;48.29193197;54.74316358;31.81326477;26.39349128;82.01017421;55.71342764;55.15733171;122.8113504;137.8247354
0145palmer_sem2_num13;6.0;46.87591604;51.58552604;28.94148089;24.80452134;86.1470419;53.51148555;51.72698828;123.31817079999999;137.9890169
0147palmer_sem2_num14;4.4;51.34446807;63.78759492;32.14500628;29.80624742;90.38726121;63.8164066;63.65180057;119.8103705;140.79715090000005
0149palmer_sem2_num15;6.3;49.5708094;60.76375039;31.14429375;29.56712167;89.67545442;60.72501466;60.4898164;120.59024440000002;139.771988
0151palmer_sem2_num16;4.1;48.29705188;65.0770704;31.40610488;30.86339301;93.15022682;64.94516035;64.26601382;118.5849979;140.6679082
0257palmer_sem3_num9;5.8;48.88726227;56.81575847;29.0123086;26.49794330000001;93.65115307;58.22513959;56.97108703;121.9034263;139.757063
0259palmer_sem3_num10;5.2;46.31806513;56.06132982;30.25367479;30.51790289;83.66637959;56.11300807;55.52532659;121.34233559999998;138.64498940000001
0261palmer_sem3_num11;6.0;49.47499402;59.07375222;32.78617515;29.43721145;84.56464397;59.18050614;59.30011166;121.1886568;139.01497759999998
